IdDescripcionRuta,CodigoComarca,NombreComarca,TipoRuta,DescripcionTipoRutaES,DescripcionTipoRutaEU,CodigoMunicipioInicio,NombreMunicipioInicio,CodigoMunicipioFin,NombreMunicipioFin,Trazado,CodigoSeguridad,DescripcionSeguridadES,DescripcionSeguridadEU,CodigoAccesibilidad,DescripcionAccesibilidadES,DescripcionAccesibilidadEU,CodigoDificultad,DescripcionDificultadES,DescripcionDificultadEU,LongitudIdaVuelta,LongitudIda,DesnivelPositivoIda,DesnivelNegativoIda,TiempoIda,LongitudVuelta,DesnivelPositivoVuelta,DesnivelNegativoVuelta,TiempoVuelta,TransportePublico,LatitudInicial,LatitudFinal,LongitudInicial,LongitudFinal,NombreRuta,InformacionRutaES,InformacionRutaEU,InformacionBreveRutaES,InformacionBreveRutaEU,DireccionInicioES,DireccionInicioEU,DireccionFinES,DireccionFinEU,UrlInformacion,UrlGPX,UrlFichaDescriptivaES,UrlFichaDescriptivaEU
ARR04,6,Arratia-Amorebieta,1,Lineal,Lineala,69,Galdakao,68.0,Bedia,ARR04.gpx,3,Media,Ertaina,3,Media,Ertaina,3,Media,Ertaina,9.54,4.77,63,48,01:12,9.54,111.0,111.0,02:24,1,43.2267990801,,-2.8214874119,,Usansolo-Bedia,"El itinerario une el puente Zubizarra en Bekea (Galdakao) con el casco de Bedia, atravesando Usansolo. Sale de Zubizarra cruzando el río Ibaizabal (cota mínima del recorrido, 44m), atraviesa el parque de Labeaga y entra en Usansolo cruzando el puente de Laminarrieta. Sigue por las aceras de Laminarrieta y Pertxin, para girar hacia una pista que discurre por una zona boscosa entre los trazados del ferrocarril y el río. Tras pasar junto al caserío Garibai, cruza un paso a nivel y sale del bosque para bordear el barrio Eroso-Ugarte (cota máxima del recorrido, 66m) y seguir hacia el este hasta Barroeta. En este punto pasa sobre el ferrocarril, cruza el río por el puente de Bediakolea y sube a Elexalde.","Ibilbideak Bekean (Galdakaon) dagoen Zubizarra zubitik abiatuta, ibilbideak Usansolo gurutzatzen du eta Bediako herrigunera iristen da. Zubizarratik abiatzen da Ibaizabal gurutzatuz (ibilbideko gutxieneko garaiera, 44m), Labeagako parkea gurutzatzen du eta Usansolon sartzen da Laminarrietako zubian zehar. Laminarrieta eta Pertxineko espaloietatik jarraitu eta ibaiaren eta trenbidearen arteko basoan doan pistan sartzeko desbideratzen da. Garibai baserriaren ondotik igaro ondoren, basotik irten eta Eroso-Ugarte auzoa inguratzen du (ibilbideko gehieneko garaiera, 66m), Barroetaraino ekialderantz jarraituz. Puntu honetan trenbidearen gainetik igaro, ibaia Bediakoleako zubiaren gainetik gurutzatu eta Elexaldera igotzen da.","El itinerario recorre parte del casco urbano de Usansolo, pasa por Eroso-Ugarte y Barroeta (Bedia) y llega al casco urbano de Elexalde (Bedia).","Ibilbideak Usansoloko herrigunea zeharkatzen du tarte batean, Eroso-Ugartetik eta Barroetatik (Bedia) pasatzen da eta Elexaldeko (Bedia) herrigunera iristen da.",Puentelatorre,Puentelatorre zubia,"Agirre Lehendakaria enparantza, 1","Agirre Lehendakaria enparantza, 1",https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/66,https://www.bizkaia.eus/documents/1544457/1565773/ARR04.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ARR04_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ARR04_eu.pdf
ARR12,6,Arratia-Amorebieta,1,Lineal,Lineala,70,Igorre,70.0,Igorre,ARR12.gpx,3,Media,Ertaina,2,Baja,Txikia,4,Baja,Txikia,6.16,3.08,21,39,00:39,6.16,60.0,60.0,01:20,1,43.1643165182,,-2.7783118095,,Igorre - Urkizu,"El itinerario une el casco urbano de Igorre con el barrio de Urkizu siguiendo al río Arratia. Sale del Ayuntamiento hacia el este por las aceras de Sabino Arana y San Juan, girando al norte frente a Hierros Sancho. Cruza una vega despejada por una pista de gravilla, pasa por Garakoi siguiendo una vía local asfaltada, continúa hacia el norte por un sendero, pasa por debajo de dos carreteras (la más elevada es la N-240) y junto a una construcción abandonada en Yurrebaso. Finalmente llega a Urkizu siguiendo una vía local asfaltada.","Ibilbideak Igorreko herrigunea Urkizu auzoarekin elkartzen du Arratia ibaiari jarraituz. Udaletxetik abiatzen da Sabino Arana eta San Juan kaleetan barna ekialderantz eta Hierros Sancho parean iparralderantz bira eginez. Hartxintxarrezko pista batean zehar ibar irekia gurutzatu eta Garakoi auzoa zeharkatzen du tokiko asfaltozko bide batean. Iparralderantz jarraitzen du bidezidor batean zehar, bi errepideren artetik igarotzen da (altuena N-240 da) eta utzitako eraikin baten ondotik igarotzen da Yurrebason. Azkenean Urkizura asfaltozko bide batean zehar iristen da.",El itinerario recorre parte del casco de Igorre y llega al barrio de Urkizu.,Ibilbideak Igorreko herrigunea zeharkatzen du tarte batean eta Urkizuko auzora iristen da.,"Elexalde, 1","Elexalde, 1",Barrio Urkizu,Urkizu auzoa,https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/159,https://www.bizkaia.eus/documents/1544457/1565773/ARR12.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ARR12_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ARR12_eu.pdf
ARR05,6,Arratia-Amorebieta,1,Lineal,Lineala,70,Igorre,71.0,Dima,ARR05.gpx,4,Alta,Handia,3,Media,Ertaina,3,Media,Ertaina,8.14,4.07,43,18,01:00,8.14,61.0,61.0,02:00,1,43.1643165182,,-2.7783118095,,Igorre-Dima,"El itinerario une Igorre con Dima siguiendo el bidegorri del valle del río Indusi. Partiendo del ayuntamiento, en Elexalde, el itinerario cruza la avenida Lehendakari Agirre (BI-3527) y se dirige siguiendo aceras urbanas por Sabino Arana hacia el barrio Torrea, situado en la vega del río Indusi. En este punto el recorrido sigue el trazado de la BI-2543, cruzando por debajo de la N-240 y enlazando con el bidegorri que lleva a Dima-Ugarana siguiendo el valle del río. Se trata de un recorrido muy popular por su continuidad y facilidad (salvo un by-pass que rodea el Asador Santuru en Olazabal).","Ibilbideak Igorre eta Dimako herriguneak elkartzen ditu Indusi erreka ondoko bidegorriari jarraituz. Elexalden udaletxetik abiatuz, ibilbideak Lehendakari Agirre (BI-3527) gurutzatzen du eta espaloien gainetik Sabino Aranan zehar Torrea auzorantz egiten du, Indusi bailarako ibarrean. Puntu honetan ibilbidea BI-2543 errepidearen ondoan doa, N-240 errepidearen azpitik igaroz eta errekarekin batera ibarrean gora egiten duen bidegorriarekin bat eginez. Bere jarraitasun eta erraztasunagatik (Olazabalen Santuru erretegia inguratzen duen by-pass bet ezik) ibiltari askoren pasealekua da ibilbide hau.","El itinerario recorre parte del casco urbano de Igorre, pasa por Ziarrusta y Santuru (Dima) y llega al casco urbano de Ugarana (Dima).","Ibilbideak Igorreko herrigunea zeharkatzen du tarte batean, Ziarrusta eta Santurutik (Dima) pasatzen da, eta Ugaranako (Dima) herrigunera iristen da.","Elexalde, 1","Elexalde, 1","Ugarana, 1","Ugarana, 1",https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/67,https://www.bizkaia.eus/documents/1544457/1565773/ARR05.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ARR05_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ARR05_eu.pdf
ARR06,6,Arratia-Amorebieta,1,Lineal,Lineala,70,Igorre,72.0,Arantzazu,ARR06.gpx,3,Media,Ertaina,4,Alta,Handia,4,Baja,Txikia,4.0,2.0,14,11,00:30,4.0,25.0,25.0,01:00,1,43.1641979143,,-2.7784659527,,Igorre-Arantzazu,"El itinerario une los cascos de Igorre y Arantzazu. Sale de Elexalde, sigue por aceras urbanas hacia el polideportivo y el parque Lasarte y cruza la avenida Lehendakari Agirre (BI-3527), buscando la vega del río Arratia. Continúa sin tráfico por el parque y cruza el puente peatonal hacia Olabarri, donde después de recorrer un bidegorri se dirige hacia el suroeste siguiendo una carretera sin arcén hasta llegar a la N-240 en Arantzazu, la cual cruza para terminar en Zelaieta, en el ayuntamiento.","Ibilbideak Igorre eta Arantzazuko herriguneak elkartzen ditu. Elexaldetik abiatzen da, espaloietan zehar kiroldegira eta Lasarte parkera egiten du eta Lehendakari Agirre (BI-3527) gurutzatzen du Arratia ibaiko ibarraren bila. Trafikorik gabe jarraitzen du parkean zehar eta oinezkoentzako zubia gurutzatzen du Olabarri aldera, eta bidegorri tarte bati jarraitu odoren hego-mendebalderantz egiten du bazterbiderik gabeko errepide baten gainetik, Arantzazun N-240 errepideraino. Hau gurutzatu eta udaletxera heltzen da, Zelaietan.",El itinerario recorre parte del casco urbano de Igorre y llega a Zelaia (Arantzazu).,Ibilbideak Igorreko herrigunea zeharkatzen du tarte batean eta Zelaiara (Arantzazu) iristen da.,"Elexalde, 1","Elexalde, 1","Barrio Zelaia, 1","Zelaia auzoa, 1",https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/68,https://www.bizkaia.eus/documents/1544457/1565773/ARR06.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ARR06_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ARR06_eu.pdf
ARR07,6,Arratia-Amorebieta,1,Lineal,Lineala,72,Arantzazu,73.0,Artea,ARR07.gpx,3,Media,Ertaina,3,Media,Ertaina,3,Media,Ertaina,6.64,3.32,46,18,00:50,6.64,64.0,64.0,01:40,1,43.1568822730,,-2.7916619182,,Arantzazu-Artea,"El itinerario une los cascos de Ararantzazu y Artea. Sale de Zelaia hacia el sur, sigue una vía asfaltada sin arcén, pasa por debajo de la N-240 y desemboca en un paseo llano con acera que cruza la vega despejada en la que se encuentra la casa Txorietxe. Al final de la vega penetra en un bosque y lo cruza por una pista junto al río, saliendo al polígono industrial de Bildosola, dentro del término municipal de Artea. Sigue sus aceras para cruzar por encima de la N-240, llegando al ayuntamiento por Herriko Plaza.","Ibilbideak Arantzazu eta Arteako herriguneak elkartzen ditu. Zelaiatik hegoalderantz abiatzen da, bazterbiderik gabe asfaltozko bide bat jarraitzen du, N-240 errepidearen azpitik igaro eta pasealeku lau batetara iristen da, Txorietxe dagoeneko ibar irekia gurutzatzen duena. Ibarraren amaieran basoan sartu eta errekaren ondoko pista batean zehar gurutzatzen du, Bildosolako industriagunean agertzen delarik, Arteako udalerriaren mugen barruan. Espaloietan zehar N-240 errepidearen gainetik igarotzen da, udaletxera Herriko Plazatik iritsiz.","El itinerario sale de Zelaia, atraviesa el polígono de Bildosola (Artea) y llega al casco urbano de Artea.","Ibilbidea Zelaiatik abiatzen da, Bildosolako Artea) industrialdea zeharkatzen du eta Arteako herrigunera iristen da.","Barrio Zelaia, 1","Zelaia auzoa, 1","Herriko plaza, 1","Herriko plaza, 1",https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/69,https://www.bizkaia.eus/documents/1544457/1565773/ARR07.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ARR07_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ARR07_eu.pdf
ARR08,6,Arratia-Amorebieta,1,Lineal,Lineala,73,Artea,74.0,Areatza,ARR08.gpx,4,Alta,Handia,4,Alta,Handia,4,Baja,Txikia,3.82,1.91,22,11,00:29,3.82,33.0,33.0,00:58,1,43.1324907672,,-2.7828446589,,Artea-Areatza,"El itinerario une el casco de Artea con el de Areatza. Se trata de un recorrido en suave pero constante ascenso, siguiendo la acera vinculada a la carretera que une ambos núcleos, la cual discurre a su vez junto al río Arratia. Sale de Artea por Astui, pasa por el barrio de Biteri y entra en Areatza por Askatasun kalea, terminando en Gudarien plaza.","Ibilbideak Artea eta Areatzako herriguneak elkartzen ditu. Ibilbide erraza da, pixkanaka baina etenik gabe gorantz egiten duena, bi herriguneak elkartzen dituen errepidearen ondoan. Arteatik Astui aldetik irteten da, Biteri auzotik igarotzen da eta Areatzan Askatasun kaletik sartzen da, Gudarien plazan amaituz.","El itinerario sale del casco urbano de Artea, pasa por Ugarte y recorre parte del casco urbano de Areatza.","Ibilbidea Arteako herrigunetik abiatzen da, Ugartetik pasatzen da eta Areatzako herrigunea zeharkatzen du tarte batean.","Herriko plaza, 1","Herriko plaza, 1","Gudarien plaza, 7","Gudarien plaza, 7",https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/70,https://www.bizkaia.eus/documents/1544457/1565773/ARR08.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ARR08_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ARR08_eu.pdf
ARR09,6,Arratia-Amorebieta,1,Lineal,Lineala,74,Areatza,75.0,Zeanuri,ARR09.gpx,4,Alta,Handia,4,Alta,Handia,4,Baja,Txikia,6.48,3.24,42,7,00:49,6.48,49.0,49.0,01:38,1,43.1206624769,,-2.7680721413,,Areatza-Zeanuri,"El itinerario une el casco de Areatza con el de Zeanuri. Se trata de un recorrido en suave pero constante ascenso, siguiendo la acera vinculada a la carretera que une ambos núcleos. Sale de Areatza hacia el sur por Errukiñe, y accede a la carretera en Ugunaga. Tras pasar por los barrios de Zulaibar y Olabarri, llega a Plaza por San Isidro.","Ibilbideak Areatza eta Zeanuriko herriguneak elkartzen ditu. Ibilbide erraza da, pixkanaka baina etenik gabe gorantz egiten duena, bi herriguneak elkartzen dituen errepidearen ondoan. Areatzatik hegoalderantz irteten da Errukiñe aldetik, eta errepidera iiristen da Ugunagan. Zulaibar eta Olabarri auzoetatik igaro ondoren Plazara iristen da San Isidro aldetik.",El itinerario recorre parte del casco urbano de Areatza y llega a Plaza (Zeanuri).,Ibilbideak Areatzako herrigunea zeharkatzen du tarte batean eta Plazara (Zeanuri) iristen da.,"Gudarien plaza, 7","Gudarien plaza, 7","San Isidro kalea, 10","San Isidro kalea, 10",https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/71,https://www.bizkaia.eus/documents/1544457/1565773/ARR09.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ARR09_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ARR09_eu.pdf
ARR10,6,Arratia-Amorebieta,0,Circular,Zirkularra,75,Zeanuri,,Zeanuri,ARR10.gpx,2,Baja,Txikia,3,Media,Ertaina,2,Alta,Handia,7.14,7.14,85,85,01:48,,,,,1,43.0981648620,,-2.7496247459,,Zeanuri-Undurraga-San Pedro,"El itinerario une el casco de Zeanuri con el embalse de Undurraga, con la opción de prolongar la ruta hasta el barrio de San Pedro. Sale desde Plaza hacia el sur (cota mínima del recorrido, 168m), remonta el río Arratia siguiendo la carretera BI-4501 y continúa junto al río hasta que, pasado el caserío Olabarria, sube al barrio de San Pedro (cota máxima del recorrido, 267m). Se puede volver siguiendo el camino de ida, o bien bajando a la carretera del embalse bajando la pronunciada pendiente (16%) que pasa junto al caserío Tristena. A lo largo de todo el recorrido se camina por una calzada asfaltada, y no existen aceras, arcenes o elementos de protección para peatones.","Ibilbideak Zeanuriko herrigunea Undurragako urtegiarekin elkartzen du, San Pedro auzora luzatzeko aukerarekin. Plazatik irteten da hegoalderantz (ibilbideko gutxieneko garaiera, 168m), Arratia errekan gora egiten du BI-4501 errepideari jarraituz eta errekaren ondotik jarraitzen du, Olabarria baserria gainditu ondoren San Pedro aldera desbideratu eta igoz (ibilbideko gehieneko garaiera, 267m). Joaneko bidetik itzul daiteke osorik, edo urtegiko errepidera Tristena baserriaren ondotik jeitsi daiteke (%16ko maldak gaindituz). Ibilbide osoan zehar asfaltozko errepidean zehar egiten da eta ez dago espaloirik, bazterbiderik edo ibiltarientzako babes-elementurik.","El itinerario atraviesa parte del casco urbano de Plaza, pasando por Undurraga y el barrio de San Pedro.","Ibilbideak Plazako herrigunea zeharkatzen du tarte batean, ondoren Undurraga eta San Pedroko auzoetatik pasatzen delarik.","San Isidro kalea, 10","San Isidro kalea, 10",,,https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/72,https://www.bizkaia.eus/documents/1544457/1565773/ARR10.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ARR10_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ARR10_eu.pdf
ARR11,6,Arratia-Amorebieta,1,Lineal,Lineala,76,Ubide,76.0,Ubide,ARR11.gpx,3,Media,Ertaina,4,Alta,Handia,4,Baja,Txikia,4.58,2.29,34,7,00:35,4.58,41.0,41.0,01:09,1,43.0236740503,,-2.6885225996,,Ubide-Zubizola,"El itinerario remonta el valle del río Undabe en Ubide hasta el bosque de Zubizola. Se trata de un recorrido en suave ascenso que sale de San Juan (cota mínima del recorrido, 567m) y remonta el valle del río Undabe, por un camino asfaltado que cruza terrenos despejados en su primera parte, y por una pista que discurre entre árboles en su segunda mitad. Termina en un claro en el que la regata de Upateko erreka se une al río Undabe (cota máxima del recorrido, 594m).","Ibilbideak Ubiden Undabe errekan gora egiten du Zubizola basoraino. San Juandik abiatuta pixkanaka egiten du gorantz (ibilbideko gutxieneko garaiera, 567m) Undabe errekako bailaran, lehenengo zatian inguru irekietan doan asfaltozko bide batean zehar, eta zuhaitzen artean doan pista batean zehar bigarrengoan. Upateko errekastoa Undabe errekari batzen zaion puntuan dagoen argiunean amaitzen da (ibilbideko gehieneko garaiera, 594m).",El itinerario recorre parte del casco de Ubide.,Ibilbideak Ubideko herrigunea zeharkatzen du tarte batean.,"San Juan, 4","San Juan, 4",Zubizola,Zubizola,https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/73,https://www.bizkaia.eus/documents/1544457/1565773/ARR11.gpx,https://www.bizkaia.eus/documents/1544457/1565773/ARR11_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/ARR11_eu.pdf
NER01,7,Nerbioi-Ibaizabal,1,Lineal,Lineala,77,Zaratamo,77.0,Zaratamo,NER01.gpx,3,Media,Ertaina,3,Media,Ertaina,3,Media,Ertaina,5.68,2.84,71,50,00:43,5.68,121.0,121.0,01:26,1,43.2113392465,,-2.8736218438,,Zaratamo: Elexalde-Urdinbide,"El itinerario une el casco de Zaratamo con el barrio Urdinbide. Discurre a lo largo de vías locales asfaltadas sin protección para el peatón, y puede prolongarse por Gutiolo para convertirla en una ruta circular que baja a Moiordin y sube al punto de inicio por la BI-3701. Se arranca bajando desde el casco hacia el sudeste por la BI-3702, pasa por Iragorri, bordea la cuenca del río Artobilla (cota mínima del recorrido, 126m) y sube siguiendo una pendiente moderada hacia Urdinbide (hasta el pie del caserío Urdinbidekoa, cota máxima del recorrido, 189m).","Ibilbideak Zaratamoko herrigunea Urdinbide auzoarekin elkartzen du. Tokiko asfaltozko bideetan zehar doa, oinezkoentzako babesik edo bazterbiderik gabe, eta Gutiolo aldetik luza daiteke zirkuitu bat osatu arte, Moiordinera jaisten dena eta abiapuntura BI-3701 errepian zehar itzultzen dena. Herrigunetik hegomendebalderantz abiatzen da BI-3702 errepide jarraituz, Iragorritik igarotzen da, Artobilla errekako arroa inguratzen du (ibilbideko gutxieneko garaiera, 126m) eta malda ertain bat igotzen du Urdinbide aldera (Urdinbidekoa baserriaren azpiraino, ibilbideko gehieneko garaiera, 189m).",El itinerario atraviesa parte del casco urbano de Elexalde y pasa por Iragorri.,"Ibilbideak Elexaldeko herrigunea zeharkatzen du tarte batean, eta Iragorritik pasatzen da.","Elexalde, 16","Elexalde, 16",Barrio Urdinbide,Urdinbide auzoa,https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/107,https://www.bizkaia.eus/documents/1544457/1565773/NER01.gpx,https://www.bizkaia.eus/documents/1544457/1565773/NER01_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/NER01_eu.pdf
NER02,7,Nerbioi-Ibaizabal,0,Circular,Zirkularra,78,Ugao-Miraballes,,Ugao-Miraballes,NER02.gpx,3,Media,Ertaina,2,Baja,Txikia,3,Media,Ertaina,5.82,5.82,59,59,01:28,,,,,1,43.1802973710,,-2.9017336573,,Ugao-Miraballes,"El itinerario recorre diversas vías frecuentadas para el paseo en el entorno de Ugao-Miraballes. En una primera parte discurre por la plataforma de hormigón construída en el cauce del río Nervión; sube al paseo que se ubica al final de Bide Zahar (escaleras); sale del casco hacia el sur por las aceras de San Bartolomé, rodea el núcleo urbano por el sur (pendientes moderadas) y el oeste (pendientes suaves) siguiendo las aceras vinculadas a la BI-3524 primero y a la BI-625 después; rodea el parque de Muebles Arandia y entra al casco por las aceras de Barrena y Torre de Ugao; rodea la zona deportiva de Arandia; cruza el río para bajar hacia el sur por el parque de Leitoki hasta Urkemendi; y vuelve al punto inicial por San Bartolomé y Udiarraga.","Ibilbideak Ugao-Miraballesen paseatzeko erabiltzen diren hainbat bide kurritzen ditu. Lehen zati batean Nerbioi ibaiko ibilguan eraikitako plataforman zehar egiten du ibaian gora eta behera; Bide Zahar kaleko amaieran dagoen pasealekura igotzen da (eskailerak); herrigunetik hegoalderantz irteten da San Bartolomeko espaloiei jarraituz, herrigunea hegoaldetik inguratzen du (malda ertainak) eta mendebaldetik (malda etzanak), hasieran BI-3524 errepideko espaloietatik eta BI-625 errepideko espaloietatik ondoren; Muebles Arandiako parkea inguratzen du eta Barrena eta Torre de Ugao kaleetako espaloietan zehar itzultzen da herrigunera, Arandiako kirolgunea inguratuz; ibaia gurutzatzen du eta Leitoki parkean zehar Urkemendira iristen da, San Bartolome eta Udiarragan zehar abiapuntura itzuliz.",El itinerario atraviesa el casco urbano de Ugao-Miraballes.,Ibilbideak Ugao-Miraballesko herrigunea zeharkatzen du.,"Herriaren enparantza, z/g","Herriaren enparantza, z/g",,,https://www.bizkaia.eus/es/web/rutas-del-colesterol/ruta/-/ficha/108,https://www.bizkaia.eus/documents/1544457/1565773/NER02.gpx,https://www.bizkaia.eus/documents/1544457/1565773/NER02_es.pdf,https://www.bizkaia.eus/documents/1544457/1565773/NER02_eu.pdf
